year,age,area,gender,event,value
2012,26,Всего по республике,both,died,54
2012,26,Всего по республике,female,died,9
2012,26,Всего по республике,male,died,45
2012,27,Всего по республике,both,died,70
2012,27,Всего по республике,female,died,8
2012,27,Всего по республике,male,died,62
2012,28,Всего по республике,both,died,76
2012,28,Всего по республике,female,died,16
2012,28,Всего по республике,male,died,60
2012,29,Всего по республике,both,died,68
2012,29,Всего по республике,female,died,14
2012,29,Всего по республике,male,died,54
2012,30,Всего по республике,both,died,75
2012,30,Всего по республике,female,died,18
2012,30,Всего по республике,male,died,57
2012,31,Всего по республике,both,died,97
2012,31,Всего по республике,female,died,16
2012,31,Всего по республике,male,died,81
2012,32,Всего по республике,both,died,91
2012,32,Всего по республике,female,died,17
2012,32,Всего по республике,male,died,74
2012,33,Всего по республике,both,died,89
2012,33,Всего по республике,female,died,20
2012,33,Всего по республике,male,died,69
2012,34,Всего по республике,both,died,93
2012,34,Всего по республике,female,died,23
2012,34,Всего по республике,male,died,70
2012,35,Всего по республике,both,died,87
2012,35,Всего по республике,female,died,24
2012,35,Всего по республике,male,died,63
2012,36,Всего по республике,both,died,104
2012,36,Всего по республике,female,died,20
2012,36,Всего по республике,male,died,84
2012,37,Всего по республике,both,died,113
2012,37,Всего по республике,female,died,32
2012,37,Всего по республике,male,died,81
2012,38,Всего по республике,both,died,108
2012,38,Всего по республике,female,died,22
2012,38,Всего по республике,male,died,86
2012,39,Всего по республике,both,died,122
2012,39,Всего по республике,female,died,22
2012,39,Всего по республике,male,died,100
2012,40,Всего по республике,both,died,118
2012,40,Всего по республике,female,died,25
2012,40,Всего по республике,male,died,93
2012,41,Всего по республике,both,died,127
2012,41,Всего по республике,female,died,29
2012,41,Всего по республике,male,died,98
2012,42,Всего по республике,both,died,101
2012,42,Всего по республике,female,died,25
2012,42,Всего по республике,male,died,76
2012,43,Всего по республике,both,died,103
2012,43,Всего по республике,female,died,21
2012,43,Всего по республике,male,died,82
2012,44,Всего по республике,both,died,120
2012,44,Всего по республике,female,died,33
2012,44,Всего по республике,male,died,87
2012,45,Всего по республике,both,died,124
2012,45,Всего по республике,female,died,30
2012,45,Всего по республике,male,died,94
2012,46,Всего по республике,both,died,153
2012,46,Всего по республике,female,died,43
2012,46,Всего по республике,male,died,110
2012,47,Всего по республике,both,died,184
2012,47,Всего по республике,female,died,46
2012,47,Всего по республике,male,died,138
2012,48,Всего по республике,both,died,172
2012,48,Всего по республике,female,died,36
2012,48,Всего по республике,male,died,136
2012,49,Всего по республике,both,died,200
2012,49,Всего по республике,female,died,45
2012,49,Всего по республике,male,died,155
2012,50,Всего по республике,both,died,216
2012,50,Всего по республике,female,died,49
2012,50,Всего по республике,male,died,167
2012,51,Всего по республике,both,died,255
2012,51,Всего по республике,female,died,55
2012,51,Всего по республике,male,died,200
2012,52,Всего по республике,both,died,323
2012,52,Всего по республике,female,died,81
2012,52,Всего по республике,male,died,242
2012,53,Всего по республике,both,died,328
2012,53,Всего по республике,female,died,81
2012,53,Всего по республике,male,died,247
2012,54,Всего по республике,both,died,305
2012,54,Всего по республике,female,died,77
2012,54,Всего по республике,male,died,228
2012,55,Всего по республике,both,died,313
2012,55,Всего по республике,female,died,90
2012,55,Всего по республике,male,died,223
2012,56,Всего по республике,both,died,348
2012,56,Всего по республике,female,died,91
2012,56,Всего по республике,male,died,257
2012,57,Всего по республике,both,died,382
2012,57,Всего по республике,female,died,110
2012,57,Всего по республике,male,died,272
2012,58,Всего по республике,both,died,373
2012,58,Всего по республике,female,died,119
2012,58,Всего по республике,male,died,254
2012,59,Всего по республике,both,died,337
2012,59,Всего по республике,female,died,104
2012,59,Всего по республике,male,died,233
2012,60,Всего по республике,both,died,414
2012,60,Всего по республике,female,died,138
2012,60,Всего по республике,male,died,276
2012,61,Всего по республике,both,died,405
2012,61,Всего по республике,female,died,120
2012,61,Всего по республике,male,died,285
2012,62,Всего по республике,both,died,442
2012,62,Всего по республике,female,died,127
2012,62,Всего по республике,male,died,315
2012,63,Всего по республике,both,died,391
2012,63,Всего по республике,female,died,126
2012,63,Всего по республике,male,died,265
2012,64,Всего по республике,both,died,315
2012,64,Всего по республике,female,died,104
2012,64,Всего по республике,male,died,211
2012,65,Всего по республике,both,died,413
2012,65,Всего по республике,female,died,151
2012,65,Всего по республике,male,died,262
2012,66,Всего по республике,both,died,276
2012,66,Всего по республике,female,died,89
2012,66,Всего по республике,male,died,187
2012,67,Всего по республике,both,died,204
2012,67,Всего по республике,female,died,80
2012,67,Всего по республике,male,died,124
2012,68,Всего по республике,both,died,134
2012,68,Всего по республике,female,died,56
2012,68,Всего по республике,male,died,78
2012,69,Всего по республике,both,died,154
2012,69,Всего по республике,female,died,69
2012,69,Всего по республике,male,died,85
2012,70,Всего по республике,both,died,355
2012,70,Всего по республике,female,died,158
2012,70,Всего по республике,male,died,197
2012,71,Всего по республике,both,died,434
2012,71,Всего по республике,female,died,184
2012,71,Всего по республике,male,died,250
2012,72,Всего по республике,both,died,503
2012,72,Всего по республике,female,died,234
2012,72,Всего по республике,male,died,269
2012,73,Всего по республике,both,died,574
2012,73,Всего по республике,female,died,269
2012,73,Всего по республике,male,died,305
2012,74,Всего по республике,both,died,465
2012,74,Всего по республике,female,died,219
2012,74,Всего по республике,male,died,246
2012,75,Всего по республике,both,died,579
2012,75,Всего по республике,female,died,317
2012,75,Всего по республике,male,died,262
2012,76,Всего по республике,both,died,479
2012,76,Всего по республике,female,died,274
2012,76,Всего по республике,male,died,205
2012,77,Всего по республике,both,died,457
2012,77,Всего по республике,female,died,278
2012,77,Всего по республике,male,died,179
2012,78,Всего по республике,both,died,435
2012,78,Всего по республике,female,died,271
2012,78,Всего по республике,male,died,164
2012,79,Всего по республике,both,died,489
2012,79,Всего по республике,female,died,309
2012,79,Всего по республике,male,died,180
2012,80,Всего по республике,both,died,547
2012,80,Всего по республике,female,died,342
2012,80,Всего по республике,male,died,205
2012,81,Всего по республике,both,died,603
2012,81,Всего по республике,female,died,401
2012,81,Всего по республике,male,died,202
2012,82,Всего по республике,both,died,622
2012,82,Всего по республике,female,died,449
2012,82,Всего по республике,male,died,173
2012,83,Всего по республике,both,died,492
2012,83,Всего по республике,female,died,369
2012,83,Всего по республике,male,died,123
2012,84,Всего по республике,both,died,578
2012,84,Всего по республике,female,died,430
2012,84,Всего по республике,male,died,148
2012,85,Всего по республике,both,died,408
2012,85,Всего по республике,female,died,310
2012,85,Всего по республике,male,died,98
2012,86,Всего по республике,both,died,415
2012,86,Всего по республике,female,died,316
2012,86,Всего по республике,male,died,99
2012,87,Всего по республике,both,died,318
2012,87,Всего по республике,female,died,261
2012,87,Всего по республике,male,died,57
2012,88,Всего по республике,both,died,324
2012,88,Всего по республике,female,died,281
2012,88,Всего по республике,male,died,43
2012,89,Всего по республике,both,died,178
2012,89,Всего по республике,female,died,158
2012,89,Всего по республике,male,died,20
2012,90,Всего по республике,both,died,162
2012,90,Всего по республике,female,died,140
2012,90,Всего по республике,male,died,22
2012,91,Всего по республике,both,died,118
2012,91,Всего по республике,female,died,104
2012,91,Всего по республике,male,died,14
2012,92,Всего по республике,both,died,99
2012,92,Всего по республике,female,died,88
2012,92,Всего по республике,male,died,11
2012,93,Всего по республике,both,died,120
2012,93,Всего по республике,female,died,105
2012,93,Всего по республике,male,died,15
2012,94,Всего по республике,both,died,73
2012,94,Всего по республике,female,died,70
2012,94,Всего по республике,male,died,3
2012,95,Всего по республике,both,died,47
2012,95,Всего по республике,female,died,40
2012,95,Всего по республике,male,died,7
2012,96,Всего по республике,both,died,37
2012,96,Всего по республике,female,died,33
2012,96,Всего по республике,male,died,4
2012,97,Всего по республике,both,died,29
2012,97,Всего по республике,female,died,28
2012,97,Всего по республике,male,died,1
2012,98,Всего по республике,both,died,18
2012,98,Всего по республике,female,died,16
2012,98,Всего по республике,male,died,2
2012,99,Всего по республике,both,died,11
2012,99,Всего по республике,female,died,11
2012,99,Всего по республике,male,died,0
2012,100,Всего по республике,both,died,20
2012,100,Всего по республике,female,died,18
2012,100,Всего по республике,male,died,2
2012,NA,Всего по республике,both,died,25
2012,NA,Всего по республике,female,died,9
2012,NA,Всего по республике,male,died,16
2012,0,Алнашский,both,died,2
2012,0,Алнашский,female,died,1
2012,0,Алнашский,male,died,1
2012,0,Балезинский,both,died,5
2012,0,Балезинский,female,died,0
2012,0,Балезинский,male,died,5
2012,0,Вавожский,both,died,5
2012,0,Вавожский,female,died,3
2012,0,Вавожский,male,died,2
2012,0,Воткинский,both,died,2
2012,0,Воткинский,female,died,1
2012,0,Воткинский,male,died,1
2012,0,г. Воткинск,both,died,13
2012,0,г. Воткинск,female,died,4
2012,0,г. Воткинск,male,died,9
2012,0,г. Глазов,both,died,8
2012,0,г. Глазов,female,died,4
2012,0,г. Глазов,male,died,4
2012,0,г. Ижевск,both,died,83
2012,0,г. Ижевск,female,died,32
2012,0,г. Ижевск,male,died,51
2012,0,г. Камбарка,both,died,1
2012,0,г. Камбарка,female,died,1
2012,0,г. Камбарка,male,died,0
2012,0,Глазовский,both,died,2
2012,0,Глазовский,female,died,1
2012,0,Глазовский,male,died,1
2012,0,г. Можга,both,died,8
2012,0,г. Можга,female,died,4
2012,0,г. Можга,male,died,4
2012,0,Городские поселения,both,died,130
2012,0,Городские поселения,female,died,49
2012,0,Городские поселения,male,died,81
2012,0,Граховский,both,died,0
2012,0,Граховский,female,died,0
2012,0,Граховский,male,died,0
2012,0,г. Сарапул,both,died,8
2012,0,г. Сарапул,female,died,2
2012,0,г. Сарапул,male,died,6
2012,0,Дебесский,both,died,1
2012,0,Дебесский,female,died,1
2012,0,Дебесский,male,died,0
2012,0,Завьяловский,both,died,10
2012,0,Завьяловский,female,died,6
2012,0,Завьяловский,male,died,4
2012,0,Игринский,both,died,6
2012,0,Игринский,female,died,2
2012,0,Игринский,male,died,4
2012,0,Индустриальный,both,died,10
2012,0,Индустриальный,female,died,4
2012,0,Индустриальный,male,died,6
2012,0,Камбарский,both,died,2
2012,0,Камбарский,female,died,1
2012,0,Камбарский,male,died,1
2012,0,Каракулинский,both,died,0
2012,0,Каракулинский,female,died,0
2012,0,Каракулинский,male,died,0
2012,0,Кезский,both,died,1
2012,0,Кезский,female,died,1
2012,0,Кезский,male,died,0
2012,0,Кизнерский,both,died,0
2012,0,Кизнерский,female,died,0
2012,0,Кизнерский,male,died,0
2012,0,Киясовский,both,died,1
2012,0,Киясовский,female,died,0
2012,0,Киясовский,male,died,1
2012,0,Красногорский,both,died,1
2012,0,Красногорский,female,died,0
2012,0,Красногорский,male,died,1
2012,0,Ленинский,both,died,14
2012,0,Ленинский,female,died,6
2012,0,Ленинский,male,died,8
2012,0,Малопургинский,both,died,8
2012,0,Малопургинский,female,died,4
2012,0,Малопургинский,male,died,4
2012,0,Можгинский,both,died,3
2012,0,Можгинский,female,died,1
2012,0,Можгинский,male,died,2
2012,0,Октябрьский,both,died,11
2012,0,Октябрьский,female,died,4
2012,0,Октябрьский,male,died,7
2012,0,Первомайский,both,died,29
2012,0,Первомайский,female,died,12
2012,0,Первомайский,male,died,17
2012,0,Сарапульский,both,died,3
2012,0,Сарапульский,female,died,1
2012,0,Сарапульский,male,died,2
2012,0,Селтинский,both,died,3
2012,0,Селтинский,female,died,0
2012,0,Селтинский,male,died,3
2012,0,Сельская местность,both,died,65
2012,0,Сельская местность,female,died,29
2012,0,Сельская местность,male,died,36
2012,0,Сюмсинский,both,died,5
2012,0,Сюмсинский,female,died,4
2012,0,Сюмсинский,male,died,1
2012,0,Увинский,both,died,4
2012,0,Увинский,female,died,0
2012,0,Увинский,male,died,4
2012,0,Устиновский,both,died,19
2012,0,Устиновский,female,died,6
2012,0,Устиновский,male,died,13
2012,0,Шарканский,both,died,1
2012,0,Шарканский,female,died,0
2012,0,Шарканский,male,died,1
2012,0,Юкаменский,both,died,1
2012,0,Юкаменский,female,died,0
2012,0,Юкаменский,male,died,1
2012,0,Якшур-Бодьинский,both,died,6
2012,0,Якшур-Бодьинский,female,died,4
2012,0,Якшур-Бодьинский,male,died,2
2012,0,Ярский,both,died,3
2012,0,Ярский,female,died,1
2012,0,Ярский,male,died,2
2013,0,Всего по республике,both,died,178
2013,0,Всего по республике,female,died,79
2013,0,Всего по республике,male,died,99
2013,1,Всего по республике,both,died,12
2013,1,Всего по республике,female,died,3
2013,1,Всего по республике,male,died,9
2013,2,Всего по республике,both,died,8
2013,2,Всего по республике,female,died,2
2013,2,Всего по республике,male,died,6
2013,3,Всего по республике,both,died,5
2013,3,Всего по республике,female,died,2
2013,3,Всего по республике,male,died,3
2013,4,Всего по республике,both,died,3
2013,4,Всего по республике,female,died,2
2013,4,Всего по республике,male,died,1
2013,5,Всего по республике,both,died,1
2013,5,Всего по республике,female,died,1
2013,5,Всего по республике,male,died,0
2013,6,Всего по республике,both,died,4
2013,6,Всего по республике,female,died,1
2013,6,Всего по республике,male,died,3
2013,7,Всего по республике,both,died,4
2013,7,Всего по республике,female,died,2
2013,7,Всего по республике,male,died,2
2013,8,Всего по республике,both,died,6
2013,8,Всего по республике,female,died,1
2013,8,Всего по республике,male,died,5
2013,9,Всего по республике,both,died,3
2013,9,Всего по республике,female,died,0
2013,9,Всего по республике,male,died,3
2013,10,Всего по республике,both,died,2
2013,10,Всего по республике,female,died,2
2013,10,Всего по республике,male,died,0
2013,11,Всего по республике,both,died,3
2013,11,Всего по республике,female,died,1
2013,11,Всего по республике,male,died,2
2013,12,Всего по республике,both,died,5
2013,12,Всего по республике,female,died,1
2013,12,Всего по республике,male,died,4
2013,13,Всего по республике,both,died,3
2013,13,Всего по республике,female,died,2
2013,13,Всего по республике,male,died,1
2013,14,Всего по республике,both,died,8
2013,14,Всего по республике,female,died,5
2013,14,Всего по республике,male,died,3
2013,15,Всего по республике,both,died,8
2013,15,Всего по республике,female,died,2
2013,15,Всего по республике,male,died,6
2013,16,Всего по республике,both,died,7
2013,16,Всего по республике,female,died,2
2013,16,Всего по республике,male,died,5
2013,17,Всего по республике,both,died,10
2013,17,Всего по республике,female,died,2
2013,17,Всего по республике,male,died,8
2013,18,Всего по республике,both,died,16
2013,18,Всего по республике,female,died,1
2013,18,Всего по республике,male,died,15
2013,19,Всего по республике,both,died,22
2013,19,Всего по республике,female,died,6
2013,19,Всего по республике,male,died,16
2013,20,Всего по республике,both,died,15
2013,20,Всего по республике,female,died,3
2013,20,Всего по республике,male,died,12
2013,21,Всего по республике,both,died,35
2013,21,Всего по республике,female,died,8
2013,21,Всего по республике,male,died,27
2013,22,Всего по республике,both,died,50
2013,22,Всего по республике,female,died,8
2013,22,Всего по республике,male,died,42
2013,23,Всего по республике,both,died,39
2013,23,Всего по республике,female,died,5
2013,23,Всего по республике,male,died,34
2013,24,Всего по республике,both,died,39
2013,24,Всего по республике,female,died,5
2013,24,Всего по республике,male,died,34
2013,25,Всего по республике,both,died,55
2013,25,Всего по республике,female,died,9
2013,25,Всего по республике,male,died,46
2013,26,Всего по республике,both,died,44
2013,26,Всего по республике,female,died,10
2013,26,Всего по республике,male,died,34
2013,27,Всего по республике,both,died,65
2013,27,Всего по республике,female,died,16
2013,27,Всего по республике,male,died,49
2013,28,Всего по республике,both,died,69
2013,28,Всего по республике,female,died,20
2013,28,Всего по республике,male,died,49
2013,29,Всего по республике,both,died,68
2013,29,Всего по республике,female,died,14
2013,29,Всего по республике,male,died,54
2013,30,Всего по республике,both,died,79
2013,30,Всего по республике,female,died,16
2013,30,Всего по республике,male,died,63
2013,31,Всего по республике,both,died,83
2013,31,Всего по республике,female,died,14
2013,31,Всего по республике,male,died,69
2013,32,Всего по республике,both,died,68
2013,32,Всего по республике,female,died,21
2013,32,Всего по республике,male,died,47
2013,33,Всего по республике,both,died,83
2013,33,Всего по республике,female,died,17
2013,33,Всего по республике,male,died,66
2013,34,Всего по республике,both,died,109
2013,34,Всего по республике,female,died,27
2013,34,Всего по республике,male,died,82
2013,35,Всего по республике,both,died,104
2013,35,Всего по республике,female,died,16
2013,35,Всего по республике,male,died,88
2013,36,Всего по республике,both,died,105
2013,36,Всего по республике,female,died,20
2013,36,Всего по республике,male,died,85
2013,37,Всего по республике,both,died,133
2013,37,Всего по республике,female,died,33
2013,37,Всего по республике,male,died,100
2013,38,Всего по республике,both,died,111
2013,38,Всего по республике,female,died,28
2013,38,Всего по республике,male,died,83
2013,39,Всего по республике,both,died,104
2013,39,Всего по республике,female,died,26
2013,39,Всего по республике,male,died,78
2013,40,Всего по республике,both,died,122
2013,40,Всего по республике,female,died,33
2013,40,Всего по республике,male,died,89
2013,41,Всего по республике,both,died,125
2013,41,Всего по республике,female,died,27
2013,41,Всего по республике,male,died,98
2013,42,Всего по республике,both,died,116
2013,42,Всего по республике,female,died,23
2013,42,Всего по республике,male,died,93
2013,43,Всего по республике,both,died,124
2013,43,Всего по республике,female,died,23
2013,43,Всего по республике,male,died,101
2013,44,Всего по республике,both,died,137
2013,44,Всего по республике,female,died,24
2013,44,Всего по республике,male,died,113
2013,45,Всего по республике,both,died,126
2013,45,Всего по республике,female,died,27
2013,45,Всего по республике,male,died,99
2013,46,Всего по республике,both,died,147
2013,46,Всего по республике,female,died,38
2013,46,Всего по республике,male,died,109
2013,47,Всего по республике,both,died,170
2013,47,Всего по республике,female,died,38
2013,47,Всего по республике,male,died,132
2013,48,Всего по республике,both,died,155
2013,48,Всего по республике,female,died,30
2013,48,Всего по республике,male,died,125
2013,49,Всего по республике,both,died,213
2013,49,Всего по республике,female,died,36
2013,49,Всего по республике,male,died,177
2013,50,Всего по республике,both,died,210
2013,50,Всего по республике,female,died,42
2013,50,Всего по республике,male,died,168
2013,51,Всего по республике,both,died,276
2013,51,Всего по республике,female,died,83
2013,51,Всего по республике,male,died,193
2013,52,Всего по республике,both,died,293
2013,52,Всего по республике,female,died,68
2013,52,Всего по республике,male,died,225
2013,53,Всего по республике,both,died,289
2013,53,Всего по республике,female,died,72
2013,53,Всего по республике,male,died,217
2013,54,Всего по республике,both,died,323
2013,54,Всего по республике,female,died,68
2013,54,Всего по республике,male,died,255
2013,55,Всего по республике,both,died,318
2013,55,Всего по республике,female,died,86
2013,55,Всего по республике,male,died,232
2013,56,Всего по республике,both,died,342
2013,56,Всего по республике,female,died,99
2013,56,Всего по республике,male,died,243
2013,57,Всего по республике,both,died,359
2013,57,Всего по республике,female,died,92
2013,57,Всего по республике,male,died,267
2013,58,Всего по республике,both,died,353
2013,58,Всего по республике,female,died,99
2013,58,Всего по республике,male,died,254
2013,59,Всего по республике,both,died,343
2013,59,Всего по республике,female,died,109
2013,59,Всего по республике,male,died,234
2013,60,Всего по республике,both,died,360
2013,60,Всего по республике,female,died,100
2013,60,Всего по республике,male,died,260
2013,61,Всего по республике,both,died,429
2013,61,Всего по республике,female,died,116
2013,61,Всего по республике,male,died,313
2013,62,Всего по республике,both,died,427
2013,62,Всего по республике,female,died,161
2013,62,Всего по республике,male,died,266
2013,63,Всего по республике,both,died,366
2013,63,Всего по республике,female,died,113
2013,63,Всего по республике,male,died,253
2013,64,Всего по республике,both,died,425
2013,64,Всего по республике,female,died,158
2013,64,Всего по республике,male,died,267
2013,65,Всего по республике,both,died,331
2013,65,Всего по республике,female,died,120
2013,65,Всего по республике,male,died,211
2013,66,Всего по республике,both,died,437
2013,66,Всего по республике,female,died,163
2013,66,Всего по республике,male,died,274
2013,67,Всего по республике,both,died,260
2013,67,Всего по республике,female,died,95
2013,67,Всего по республике,male,died,165
2013,68,Всего по республике,both,died,168
2013,68,Всего по республике,female,died,59
2013,68,Всего по республике,male,died,109
2013,69,Всего по республике,both,died,165
2013,69,Всего по республике,female,died,78
2013,69,Всего по республике,male,died,87
2013,70,Всего по республике,both,died,181
2013,70,Всего по республике,female,died,76
2013,70,Всего по республике,male,died,105
2013,71,Всего по республике,both,died,357
2013,71,Всего по республике,female,died,169
2013,71,Всего по республике,male,died,188
2013,72,Всего по республике,both,died,399
2013,72,Всего по республике,female,died,205
2013,72,Всего по республике,male,died,194
2013,73,Всего по республике,both,died,474
2013,73,Всего по республике,female,died,247
2013,73,Всего по республике,male,died,227
2013,74,Всего по республике,both,died,567
2013,74,Всего по республике,female,died,320
2013,74,Всего по республике,male,died,247
2013,75,Всего по республике,both,died,464
2013,75,Всего по республике,female,died,251
2013,75,Всего по республике,male,died,213
2013,76,Всего по республике,both,died,519
2013,76,Всего по республике,female,died,280
2013,76,Всего по республике,male,died,239
2013,77,Всего по республике,both,died,479
2013,77,Всего по республике,female,died,277
2013,77,Всего по республике,male,died,202
2013,78,Всего по республике,both,died,470
2013,78,Всего по республике,female,died,278
2013,78,Всего по республике,male,died,192
2013,79,Всего по республике,both,died,495
2013,79,Всего по республике,female,died,309
2013,79,Всего по республике,male,died,186
2013,80,Всего по республике,both,died,466
2013,80,Всего по республике,female,died,314
2013,80,Всего по республике,male,died,152
2013,81,Всего по республике,both,died,552
2013,81,Всего по республике,female,died,375
2013,81,Всего по республике,male,died,177
2013,82,Всего по республике,both,died,570
2013,82,Всего по республике,female,died,393
2013,82,Всего по республике,male,died,177
2013,83,Всего по республике,both,died,551
2013,83,Всего по республике,female,died,402
2013,83,Всего по республике,male,died,149
2013,84,Всего по республике,both,died,504
2013,84,Всего по республике,female,died,358
2013,84,Всего по республике,male,died,146
2013,85,Всего по республике,both,died,528
2013,85,Всего по республике,female,died,401
2013,85,Всего по республике,male,died,127
2013,86,Всего по республике,both,died,421
2013,86,Всего по республике,female,died,341
2013,86,Всего по республике,male,died,80
2013,87,Всего по республике,both,died,384
2013,87,Всего по республике,female,died,316
2013,87,Всего по республике,male,died,68
2013,88,Всего по республике,both,died,268
2013,88,Всего по республике,female,died,239
2013,88,Всего по республике,male,died,29
2013,89,Всего по республике,both,died,253
2013,89,Всего по республике,female,died,212
2013,89,Всего по республике,male,died,41
2013,90,Всего по республике,both,died,162
2013,90,Всего по республике,female,died,150
2013,90,Всего по республике,male,died,12
2013,91,Всего по республике,both,died,131
2013,91,Всего по республике,female,died,114
2013,91,Всего по республике,male,died,17
2013,92,Всего по республике,both,died,99
2013,92,Всего по республике,female,died,93
2013,92,Всего по республике,male,died,6
2013,93,Всего по республике,both,died,93
2013,93,Всего по республике,female,died,78
2013,93,Всего по республике,male,died,15
2013,94,Всего по республике,both,died,88
2013,94,Всего по республике,female,died,79
2013,94,Всего по республике,male,died,9
2013,95,Всего по республике,both,died,55
2013,95,Всего по республике,female,died,48
2013,95,Всего по республике,male,died,7
2013,96,Всего по республике,both,died,32
2013,96,Всего по республике,female,died,30
2013,96,Всего по республике,male,died,2
2013,97,Всего по республике,both,died,19
2013,97,Всего по республике,female,died,16
2013,97,Всего по республике,male,died,3
2013,98,Всего по республике,both,died,14
2013,98,Всего по республике,female,died,14
2013,98,Всего по республике,male,died,0
2013,99,Всего по республике,both,died,20
2013,99,Всего по республике,female,died,17
2013,99,Всего по республике,male,died,3
2013,100,Всего по республике,both,died,20
2013,100,Всего по республике,female,died,14
2013,100,Всего по республике,male,died,6
2013,NA,Всего по республике,both,died,22
2013,NA,Всего по республике,female,died,3
2013,NA,Всего по республике,male,died,19
2013,0,Алнашский,both,died,4
2013,0,Алнашский,female,died,0
2013,0,Алнашский,male,died,4
2013,0,Балезинский,both,died,4
2013,0,Балезинский,female,died,4
2013,0,Балезинский,male,died,0
2013,0,Вавожский,both,died,3
2013,0,Вавожский,female,died,2
2013,0,Вавожский,male,died,1
2013,0,Воткинский,both,died,3
2013,0,Воткинский,female,died,1
2013,0,Воткинский,male,died,2
2013,0,г. Воткинск,both,died,7
2013,0,г. Воткинск,female,died,2
2013,0,г. Воткинск,male,died,5
2013,0,г. Глазов,both,died,10
2013,0,г. Глазов,female,died,2
2013,0,г. Глазов,male,died,8
2013,0,г. Ижевск,both,died,65
2013,0,г. Ижевск,female,died,26
2013,0,г. Ижевск,male,died,39
2013,0,г. Камбарка,both,died,0
2013,0,г. Камбарка,female,died,0
2013,0,г. Камбарка,male,died,0
2013,0,Глазовский,both,died,2
2013,0,Глазовский,female,died,0
2013,0,Глазовский,male,died,2
2013,0,г. Можга,both,died,4
2013,0,г. Можга,female,died,1
2013,0,г. Можга,male,died,3
2013,0,Городские поселения,both,died,94
2013,0,Городские поселения,female,died,36
2013,0,Городские поселения,male,died,58
2013,0,Граховский,both,died,2
2013,0,Граховский,female,died,2
2013,0,Граховский,male,died,0
2013,0,г. Сарапул,both,died,8
2013,0,г. Сарапул,female,died,5
2013,0,г. Сарапул,male,died,3
2013,0,Дебесский,both,died,2
2013,0,Дебесский,female,died,1
2013,0,Дебесский,male,died,1
2013,0,Завьяловский,both,died,7
2013,0,Завьяловский,female,died,3
2013,0,Завьяловский,male,died,4
2013,0,Игринский,both,died,5
2013,0,Игринский,female,died,2
2013,0,Игринский,male,died,3
2013,0,Индустриальный,both,died,12
2013,0,Индустриальный,female,died,4
2013,0,Индустриальный,male,died,8
2013,0,Камбарский,both,died,0
2013,0,Камбарский,female,died,0
2013,0,Камбарский,male,died,0
2013,0,Каракулинский,both,died,3
2013,0,Каракулинский,female,died,0
2013,0,Каракулинский,male,died,3
2013,0,Кезский,both,died,2
2013,0,Кезский,female,died,0
2013,0,Кезский,male,died,2
2013,0,Кизнерский,both,died,4
2013,0,Кизнерский,female,died,2
2013,0,Кизнерский,male,died,2
2013,0,Киясовский,both,died,2
2013,0,Киясовский,female,died,2
2013,0,Киясовский,male,died,0
2013,0,Красногорский,both,died,1
2013,0,Красногорский,female,died,1
2013,0,Красногорский,male,died,0
2013,0,Ленинский,both,died,17
2013,0,Ленинский,female,died,8
2013,0,Ленинский,male,died,9
2013,0,Малопургинский,both,died,7
2013,0,Малопургинский,female,died,4
2013,0,Малопургинский,male,died,3
2013,0,Можгинский,both,died,1
2013,0,Можгинский,female,died,1
2013,0,Можгинский,male,died,0
2013,0,Октябрьский,both,died,9
2013,0,Октябрьский,female,died,3
2013,0,Октябрьский,male,died,6
2013,0,Первомайский,both,died,16
2013,0,Первомайский,female,died,9
2013,0,Первомайский,male,died,7
2013,0,Сарапульский,both,died,8
2013,0,Сарапульский,female,died,2
2013,0,Сарапульский,male,died,6
2013,0,Селтинский,both,died,5
2013,0,Селтинский,female,died,1
2013,0,Селтинский,male,died,4
2013,0,Сельская местность,both,died,84
2013,0,Сельская местность,female,died,43
2013,0,Сельская местность,male,died,41
2013,0,Сюмсинский,both,died,1
2013,0,Сюмсинский,female,died,1
2013,0,Сюмсинский,male,died,0
2013,0,Увинский,both,died,10
2013,0,Увинский,female,died,7
2013,0,Увинский,male,died,3
2013,0,Устиновский,both,died,11
2013,0,Устиновский,female,died,2
2013,0,Устиновский,male,died,9
2013,0,Шарканский,both,died,1
2013,0,Шарканский,female,died,1
2013,0,Шарканский,male,died,0
2013,0,Юкаменский,both,died,1
2013,0,Юкаменский,female,died,1
2013,0,Юкаменский,male,died,0
2013,0,Якшур-Бодьинский,both,died,4
2013,0,Якшур-Бодьинский,female,died,3
2013,0,Якшур-Бодьинский,male,died,1
2013,0,Ярский,both,died,2
2013,0,Ярский,female,died,2
2013,0,Ярский,male,died,0
2014,0,Всего по республике,both,died,182
2014,0,Всего по республике,female,died,74
2014,0,Всего по республике,male,died,108
2014,1,Всего по республике,both,died,8
2014,1,Всего по республике,female,died,4
2014,1,Всего по республике,male,died,4
2014,2,Всего по республике,both,died,9
2014,2,Всего по республике,female,died,4
2014,2,Всего по республике,male,died,5
2014,3,Всего по республике,both,died,7
2014,3,Всего по республике,female,died,3
2014,3,Всего по республике,male,died,4
2014,4,Всего по республике,both,died,9
2014,4,Всего по республике,female,died,1
2014,4,Всего по республике,male,died,8
2014,5,Всего по республике,both,died,2
2014,5,Всего по республике,female,died,2
2014,5,Всего по республике,male,died,0
2014,6,Всего по республике,both,died,6
2014,6,Всего по республике,female,died,3
